Año,Id Línea,Nombre Línea,Inversión,Inversión,Presupuesto Gasto,Gasto Real
2022,X06,Urbanismo,ZONA VERDE ANEXA AL COLEGIO PÚBLICO PERÚ. ACTUACIONES DE RENATURALIZACIÓN,,130450.46,118065.79
2022,X05,Educación,,,260696.8,236521.43
2022,X05,Educación,EQUIPAMIENTO ESCUELA INFANTIL LAS AMAPOLAS,,7302.35,4031.61
2022,X05,Educación,COLEGIO PÚBLICO JULIÁN BESTERIO. ACONDICIONAMIENTO PATIOS (ID 18: 3153),,140000.0,126444.2
2022,X05,Educación,OBRAS CONSERVACIÓN Y MEJORA CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE CARABANCHEL,,34.17,
2022,X05,Educación,EQUIPAMIENTO ESCUELA INFANTIL LA PATRIA CHICA,,11117.48,6125.0
2022,X05,Educación,EQUIPAMIENTO ESCUELA DE MÚSICA ISAAC ALBÉNIZ,,2276.97,
2022,X05,Educación,COLEGIO PÚBLICO PARQUE EUGENIA DE MONTIJO. OBRAS REHABILITACIÓN Y MEJORA ENERGÉTICA,,99965.83,99920.62
2022,X04,Salud pública,,,13419.89,13406.24
2022,X04,Salud pública,EQUIPAMIENTO CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CARABANCHEL,,11996.13,11996.13
2022,X04,Salud pública,CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CARABANCHEL. SEÑALIZACIÓN,,1423.76,1410.11
2023,X03,Protección y promoción social,,,192570.71,186742.13
2023,X03,Protección y promoción social,CENTRO DE MAYORES SAN VICENTE DE PAÚL. OBRAS DE CERRAMIENTO,,137455.55,137455.31
2023,X03,Protección y promoción social,EQUIPAMIENTO ESPACIO DE IGUALDAD LOURDES HERNÁNDEZ,,2551.01,2551.0
2023,X03,Protección y promoción social,CENTRO DE DÍA DE MAYORES AURORA VILLA COGNITIVO. OBRAS DE SUBSANACIÓN PATOLOGÍAS MURO,,39564.15,39564.15
2023,X03,Protección y promoción social,CENTROS DE MAYORES DEL DISTRITO DE CARABANCHEL. MEDIDORES DE CALIDAD DEL AIRE,,900.24,900.24
2023,X03,Protección y promoción social,EQUIPAMIENTO CENTRO DE MAYORES FRANCISCO DE GOYA,,1452.0,1452.0
2023,X03,Protección y promoción social,EQUIPAMIENTO CENTROS DE MAYORES DEL DISTRITO DE CARABANCHEL,,2685.96,
2023,X03,Protección y promoción social,EQUIPAMIENTO CENTRO DE MAYORES SAN VICENTE DE PAUL,,7961.8,4819.43
2023,X09,Medio ambiente,,,2940211.98,2931052.6
2023,X09,Medio ambiente,ZONAS VERDES DEL DISTRITO DE CARABANCHEL. OBRAS DE REMODELACIÓN,,46000.0,44520.72
2023,X09,Medio ambiente,ZONA VERDE PLAZA DE COÍMBRA. OBRAS DE ACONDICIONAMIENTO,,91409.61,88483.81
2023,X09,Medio ambiente,FUENTES BEBEDERO EN EL DISTRITO CARABANCHEL. INSTALACIÓN,,1192.88,1192.88
2023,X09,Medio ambiente,ZONAS AJARDINADAS PLAZA INMACULADA CONCEPCIÓN. OBRAS DE ACONDICIONAMIENTO,,150000.0,147465.06
2023,X09,Medio ambiente,PLANTACIONES ARBÓREAS EN LOS PARQUES DEL DISTRITO DE CARABANCHEL. MEJORA ESTÉTICA Y MEDIO AMBIENTAL,,58638.71,58638.64
2023,X09,Medio ambiente,MERCADILLO PERIÓDICO DISTRITO CARABANCHEL. IMPLANTACIÓN FUENTE DE BEBER,,3418.18,3406.95
2023,X09,Medio ambiente,"PARQUE DE LAS CRUCES, DISTRITO DE CARABANCHEL. REHABILITACIÓN (ID 19: 9283;11756)",,2243999.37,2243997.72
2023,X09,Medio ambiente,ZONAS VERDES COLONIA PAN BENDITO. ACONDICIONAMIENTO DE ÁREAS ESTANCIALES,,345553.23,343346.82
2023,X08,Mantenimiento urbano,,,5571319.78,5554116.95
2023,X08,Mantenimiento urbano,PAU DE CARABANCHEL. RENOVACIÓN DE ACERAS (ID 22: 18359),,433199.02,433199.02
2023,X08,Mantenimiento urbano,"CALLES DE FEDERICO GRASES, OCCIDENTE, SAN SINESIO Y VENCEJO. REHABILITACIÓN DE CALZADAS",,13139.09,13139.09
2023,X08,Mantenimiento urbano,CALLE DEL AGUACATE. RENOVACIÓN DE PAVIMENTOS Y ACONDICIONAMIENTO ACERADOS,,321842.85,321841.76
2023,X08,Mantenimiento urbano,ALUMBRADO PÚBLICO DIVERSAS CALLES DISTRITO DE CARABANCHEL.IMPLANTACIÓN TECNOLOGÍA LED (ID 21: 17096),,414000.0,413975.63
2023,X08,Mantenimiento urbano,CALLE JOAQUÍN TURINA Y OTRAS DISTRITO CARABANCHEL. RENOVACIÓN PAVIMENTOS EN CALZADAS,,216203.91,216203.91
2023,X08,Mantenimiento urbano,"AVENIDA ABRANTES, CALLE ALBOREA Y OTRAS DISTRITO DE CARABANCHEL. ADECUACIÓN DE ACERAS",,632164.77,632164.77
2023,X08,Mantenimiento urbano,COLONIA VELAZQUEZ DISTRITO DE CARABANCHEL. RENOVACIÓN DE PAVIMENTOS Y ACCESIBILIDAD,,94415.46,79889.35
2023,X08,Mantenimiento urbano,COLONIA POBLADO DE ABSORCIÓN GENERAL RICARDOS. RENOVACIÓN DE PAVIMENTOS,,94556.44,94227.72
2023,X08,Mantenimiento urbano,AVENIDA DE LA PESETA. MEJORA Y REHABILITACIÓN DE CALZADAS,,62212.08,62212.08
2023,X08,Mantenimiento urbano,MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO CARABANCHEL. REPOSICIÓN,,15259.14,15259.14
2023,X08,Mantenimiento urbano,CALLE GUADALETE. ADECUACIÓN DE ACERAS Y MEJORA DE LA ACCESIBILIDAD,,809885.83,809885.83
2023,X08,Mantenimiento urbano,PASEO ERMITA DEL SANTO. PAVIMENTACIÓN Y ACONDICIONAMIENTO DE ACERAS,,392112.35,392112.35
2023,X08,Mantenimiento urbano,ÁREA INFANTIL EN PARQUE SALVADOR ALLENDE. RENOVACIÓN DE JUEGOS INFANTILES,,232992.52,232992.52
2023,X08,Mantenimiento urbano,"AVENIDA DE LA PESETA. PAVIMENTACIÓN CARRIL BICI, MEJORA DE ACERAS Y ADECUACIÓN PASOS DE PEATONES",,993351.85,993351.85
2023,X08,Mantenimiento urbano,"CALLES ANTONIO LEYVA 37, CHIRIVITA 4 a 6 Y OTRAS. ACONDICIONAMIENTO ACERAS",,25807.54,25807.52
2023,X08,Mantenimiento urbano,"CALLES NUESTRA SEÑORA DE VALVANERA, VÍA LUSITANA, CABO NICOLÁS MUR Y OTRAS. MEJORA BASE PAVIMENTO",,100207.78,100207.78
2023,X08,Mantenimiento urbano,GLORIETA DEL EJERCITO. OBRAS DE REMODELACIÓN (ID 18: 1132),,43903.0,43902.21
2023,X08,Mantenimiento urbano,"POLÍGONO INDUSTRIAL AGUACATE, C/ DUQUESA DE TAMAMES. OBRAS ACONDICIONAMIENTO VIARIO",,593110.75,593110.75
2023,X08,Mantenimiento urbano,"ALUMBRADO AV.DE LOS POBLADOS, OPORTO Y ENTORNO PALACIO VISTALEGRE. TECNOLOGÍA LED E INFRAESTRUCTURAS",,2320.79,
2023,X08,Mantenimiento urbano,PLAN CAMINO ESCOLAR SEGURO C/ JOAQUÍN TURINA. ADECUACIÓN VÍAS PÚBLICAS,,80634.61,80633.67
2023,X10,Cultura,,,1386720.08,1111926.06
2023,X10,Cultura,BIBLIOTECA EN EL DISTRITO DE CARABANCHEL. CONSTRUCCIÓN,,850000.0,849999.97
2023,X10,Cultura,EQUIPAMIENTO CENTRO CULTURAL FERNANDO LÁZARO CARRETER,,614.57,614.57
2023,X10,Cultura,EQUIPAMIENTO CENTRO SOCIOCULTURAL OPORTO,,614.56,614.56
2023,X10,Cultura,EQUIPAMIENTO CENTRO SOCIOCULTURAL GARCÍA LORCA,,614.56,614.56
2023,X10,Cultura,EQUIPAMIENTO CENTROS CULTURALES DEL DISTRITO DE CARABANCHEL,,9041.74,
2023,X10,Cultura,EQUIPAMIENTO CENTRO CULTURAL SAN FRANCISCO LA PRENSA,,614.57,614.57
2023,X10,Cultura,CENTRO CULTURAL SAN FRANCISCO DE LA PRENSA. SUBSANACIÓN DE PATOLOGÍAS EN LA ESTRUCTURA,,525220.08,259467.83
2023,X11,"Deportes, juventud y esparcimiento",,,2879707.19,2094466.13
2023,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO BLANCA FERNÁNDEZ OCHOA. ADECUACIÓN NUEVAS PISTAS DE PÁDEL,,660000.0,588690.28
2023,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO BLANCA FERNÁNDEZ OCHOA. OBRAS DE ACONDICIONAMIENTO CAMPO DE FÚTBOL,,91262.05,71385.82
2023,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO CENTROS DEPORTIVOS DEL DISTRITO DE CARABANCHEL,,1934.21,
2023,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO CENTRO DEPORTIVO ANTIGUO CANÓDROMO,,21660.07,20716.66
2023,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO ANTIGUO CANÓDROMO. OBRAS MEJORA DE GRADAS Y JARDINERÍA,,27949.37,27949.37
2023,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA,,12924.99,7787.33
2023,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO LOS POBLADOS. ACONDICIONAMIENTO CAMPO DE FÚTBOL Y VESTUARIOS,,970624.64,851858.26
2023,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO CENTRO JUVENIL CARABANCHEL ALTO,,428.93,428.92
2023,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO PARQUE EUGENIA DE MONTIJO. REHABILITACIÓN INTEGRAL PISTA DE FÚTBOL SALA,,306000.0,169734.53
2023,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO CENTRO DEPORTIVO BLANCA FERNÁNDEZ OCHOA,,3664.96,3664.96
2023,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO ANTIGUO CANÓDROMO. OBRAS REHABILITACIÓN APARCAMIENTO Y ESPACIO EXTERIOR,,300000.0,299998.32
2023,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO PIQUEÑAS. ADECUACIÓN CAMPO DE FÚTBOL CÉSPED ARTIFICIAL Y VESTUARIOS,,185321.96,51787.04
2023,X11,"Deportes, juventud y esparcimiento",CENTRO JUVENIL CARABANCHEL ALTO. SEÑALIZACIÓN,,464.64,464.64
2023,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO SANTA RITA. ADECUACIÓN CAMPO DE FÚTBOL CÉSPED ARTIFICIAL Y VESTUARIOS,,297471.37,
2023,X01,Protección Civil y seguridad ciudadana,,,1690210.44,1623804.12
2023,X01,Protección Civil y seguridad ciudadana,"UNIDAD INTEGRAL POLICÍA MUNICIPAL CARABANCHEL. AVDA. CARABANCHEL ALTO, 61. CONSTRUCCIÓN",,1677086.62,1612737.3
2023,X01,Protección Civil y seguridad ciudadana,NUEVA COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO DE CARABANCHEL. OTRO MOBILIARIO Y ENSERES,,11150.92,9093.92
2023,X01,Protección Civil y seguridad ciudadana,COMISARÍA INTEGRAL DE POLICÍA MUNICIPAL DEL DISTRITO DE CARABANCHEL. PERCHEROS,,1972.9,1972.9
2023,X00,Inversiones de carácter general,,,11900.0,9945.72
2023,X00,Inversiones de carácter general,SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE CARABANCHEL. EQUIPOS DE COMUNICACIÓN,,11900.0,9945.72
2023,X14,Sectores productivos,,,45052.83,36963.44
2023,X14,Sectores productivos,EQUIPAMIENTO VIVERO DE EMPRESAS DE CARABANCHEL,,45052.83,36963.44
2023,X06,Urbanismo,,,3856153.67,3130262.86
2023,X06,Urbanismo,"C/ ANTONIA LANCHA, 10. OBRAS ACCESORIAS DE URBANIZACIÓN",,25799.47,
2023,X06,Urbanismo,"CASCO HISTÓRICO CARABANCHEL ALTO, U.E.7. SANTA TERESA JORNET. URBANIZACIÓN",,114142.55,74577.52
2023,X06,Urbanismo,OBRAS DE URBANIZACIÓN ESPACIOS INTERBLOQUE PLAN ESPECIAL ROGER DE FLOR,,129071.0,
2023,X06,Urbanismo,C/ VILLA DE GUADALUPE CON FRENTE C/ MARÍA ZURITA. OBRAS DE URBANIZACIÓN,,8829.8,8725.73
2023,X06,Urbanismo,"PLAZA DE BARRAGÁN, DISTRITO DE CARABANCHEL. ACTUACIONES DE RENATURALIZACIÓN",,64824.27,64819.25
2023,X06,Urbanismo,PLAZA DE LA EMPERATRIZ DISTRITO CARABANCHEL. OBRAS DE REMODELACIÓN,,3452356.01,2933163.28
2023,X06,Urbanismo,"C/ SALLABERRY, 91-93. OBRAS ACCESORIAS DE URBANIZACIÓN",,61130.57,48977.08
2023,X05,Educación,,,611803.03,609665.99
2023,X05,Educación,OBRAS DE CONSERVACIÓN Y MEJORA EN CENTROS DOCENTES DE ENSEÑANZA DISTRITO CARABANCHEL,,12.25,
2023,X05,Educación,COLEGIO PÚBLICO LOPE DE VEGA. RENOVACIÓN DE LAS INSTALACIONES DE PROTECCIÓN CONTRA INCENDIOS,,19999.81,19999.81
2023,X05,Educación,EQUIPAMIENTO ESCUELA DE MÚSICA ISAAC ALBÉNIZ,,11803.03,11803.03
2023,X05,Educación,COLEGIO PÚBLICO CONCEPCIÓN ARENAL. RENOVACIÓN DE LAS INSTALACIONES DE PROTECCIÓN CONTRA INCENDIOS,,59997.46,59996.5
2023,X05,Educación,COLEGIO PÚBLICO JULIÁN BESTEIRO. RENOVACIÓN DE LAS INSTALACIONES DE PROTECCIÓN CONTRA INCENDIOS,,19996.64,19996.64
2023,X05,Educación,COLEGIO PÚBLICO HAITÍ. OBRAS DE MEJORA DE EFICIENCIA ENERGÉTICA,,400000.0,397876.52
2023,X05,Educación,COLEGIO PÚBLICO MAESTRO PADILLA. RENOVACIÓN DE LAS INSTALACIONES DE PROTECCIÓN CONTRA INCENDIOS,,39999.62,39999.62
2023,X05,Educación,COLEGIO PÚBLICO REPÚBLICA DEL ECUADOR. RENOVACIÓN INSTALACIONES DE PROTECCIÓN CONTRA INCENDIOS,,59994.22,59993.87
2023,X04,Salud pública,,,7939.65,7939.65
2023,X04,Salud pública,CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CARABANCHEL. SEÑALIZACIÓN,,746.57,746.57
2023,X04,Salud pública,OTRO EQUIPAMIENTO CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CARABANCHEL,,7193.08,7193.08
2024,X03,Protección y promoción social,,,375000.0,4933.75
2024,X03,Protección y promoción social,CENTRO SERVICIOS SOCIALES VISTA ALEGRE. CLIMATIZACIÓN Y ADECUACIÓN ESPACIO CENTRO APOYO FAMILIAS,,175000.0,
2024,X03,Protección y promoción social,CENTROS DE MAYORES DEL DISTRITO DE CARABANCHEL. CORTINAS Y ESTORES,,8066.25,
2024,X03,Protección y promoción social,CENTRO DE MAYORES SAN VICENTE DE PAÚL. OBRAS DE INSTALACIÓN DE SISTEMA ANTI-PALOMAS,,31000.0,
2024,X03,Protección y promoción social,CENTRO DE MAYORES FRANCISCO DE GOYA. ESTORES Y CORTINAS,,4933.75,4933.75
2024,X03,Protección y promoción social,EQUIPAMIENTO CENTROS DE MAYORES DEL DISTRITO DE CARABANCHEL,,6000.0,
2024,X03,Protección y promoción social,"LOCAL C/ BESOLLA, 16. ACONDICIONAMIENTO PARA CENTRO DE SERVICIOS SOCIALES",,150000.0,
2024,X09,Medio ambiente,,,2108533.6,2627.54
2024,X09,Medio ambiente,"ZONAS VERDES C/TOBOSO, NERINE E IRIS BARRIO SAN ISIDRO, CARABANCHEL. REHABILITACIÓN",,185298.0,
2024,X09,Medio ambiente,REPOBLACIÓN CON ESPECIES ARBÓREAS FORESTALES EN DIVERSAS PARCELAS DEL DISTRITO DE CARABANCHEL,,592.05,
2024,X09,Medio ambiente,FUENTES BEBEDERO EN EL DISTRITO CARABANCHEL. INSTALACIÓN,,26042.6,
2024,X09,Medio ambiente,ZONAS VERDES EN EL PAU DE CARABANCHEL. OBRAS DE REMODELACIÓN Y MEJORA (ID 21: 18021),,500000.0,
2024,X09,Medio ambiente,PLANTACIONES ARBÓREAS EN LOS PARQUES DEL DISTRITO DE CARABANCHEL. MEJORA ESTÉTICA Y MEDIO AMBIENTAL,,2627.54,2627.54
2024,X09,Medio ambiente,"ZONA VERDE PZA. FERNÁNDEZ LADREDA, ENTRE VÍA LUSITANA Y AV.OPORTO. ACONDICIONAMIENTO",,60000.0,
2024,X09,Medio ambiente,ZONAS VERDES C/GENERAL RICARDOS C/V. MARCELINO CAMACHO. REHABILITACIÓN,,215000.0,
2024,X09,Medio ambiente,"ZONAS VERDES BARRIO DE COMILLAS, DISTRITO CARABANCHEL. REHABILITACIÓN Y MEJORA",,185298.0,
2024,X09,Medio ambiente,"ZONAS VERDES ENTORNO CALLES BESOLLA Y OTRAS BARRIO PAN BENDITO, CARABANCHEL. MEJORA",,210332.0,
2024,X09,Medio ambiente,ZONAS VERDES PARQUE SUR. REHABILITACIÓN,,155000.0,
2024,X09,Medio ambiente,ZONA VERDE PLAZA INMACULADA CONCEPCIÓN. REHABILITACIÓN Y ADECUACIÓN ÁREA INFANTIL INCLUSIVA,,50000.0,
2024,X09,Medio ambiente,"PARQUE MANOLITO GAFOTAS, DISTRITO CARABANCHEL. PLANTACIONES ARBÓREAS PARA COMPENSACIÓN EMISIONES CO2",,18343.41,
2024,X09,Medio ambiente,ZONAS VERDES EN LA AV.DE OPORTO. OBRAS DE REMODELACIÓN (ID 21: 17048),,500000.0,
2024,X08,Mantenimiento urbano,,,6391674.89,1605074.66
2024,X08,Mantenimiento urbano,PAU DE CARABANCHEL. RENOVACIÓN DE ACERAS (ID 22: 18359),,43129.08,43129.08
2024,X08,Mantenimiento urbano,ÁREAS INFANTILES INTEGRACIÓN DISTRITO CARABANCHEL. TRANSFORMACIÓN E INSTALACIÓN (ID 21: 17328),,141098.31,
2024,X08,Mantenimiento urbano,ALUMBRADO PÚBLICO DIVERSAS CALLES DISTRITO DE CARABANCHEL.IMPLANTACIÓN TECNOLOGÍA LED (ID 21: 17096),,621000.0,565511.76
2024,X08,Mantenimiento urbano,"CALLE DE DORA, DISTRITO DE CARABANCHEL. OBRAS DE URBANIZACIÓN EN TRAMO TERRIZO",,204994.93,161124.13
2024,X08,Mantenimiento urbano,"CALLES ÁNADE, ALGABA, ALONDRA, COMANDANTE FONTANES, GUABAIRO Y OTRAS. RENOVACIÓN CAPA DE RODADURA",,204193.95,204193.95
2024,X08,Mantenimiento urbano,AVENIDA DE LA PESETA. ADECUACIÓN DE VIALES Y CARRIL BICI EN SECTOR OESTE,,1349559.15,6727.73
2024,X08,Mantenimiento urbano,"CALLE CAPITÁN DE ORO Y OTRAS, DISTRITO CARABANCHEL. MEJORA DE LAS CONDICIONES DE RODADURA",,165577.29,165577.09
2024,X08,Mantenimiento urbano,AVENIDA DE NUESTRA SEÑORA DE VALVANERA. ADECUACIÓN DE VIALES,,225493.64,58296.8
2024,X08,Mantenimiento urbano,CALLE LA LAGUNA. ADECUACIÓN VIALES Y MEJORA DE LA ACCESIBILIDAD,,624324.68,712.73
2024,X08,Mantenimiento urbano,"ESTRUCTURA ACCESORIA JUNTO A C/ DUQUESA DE TAMAMES, 79. ACONDICIONAMIENTO",,143579.86,113155.23
2024,X08,Mantenimiento urbano,PLAZA DE LA AVENIDA DE OPORTO. RECUPERACIÓN DE LA CALIDAD ESTANCIAL (ID 21: 17048),,310561.69,
2024,X08,Mantenimiento urbano,"POLÍGONO INDUSTRIAL API 11.15 TAMAMES-AGUACATE, CALLE TULÍPERO. RENOVACIÓN DE ACERAS",,903015.72,171568.98
2024,X08,Mantenimiento urbano,ENTORNO COLEGIO PÚBLICO REPÚBLICA DE COLOMBIA. ADECUACIÓN DE VÍAS Y ESPACIOS PÚBLICOS,,372474.32,62966.01
2024,X08,Mantenimiento urbano,CASCO ANTIGUO CARABANCHEL BAJO. REMODELACIÓN INTEGRAL Y MEJORA DE LA ACCESIBILIDAD (ID 19: 15755),,193649.47,
2024,X08,Mantenimiento urbano,"CALLE EL ESPINAR Y OTRAS, DISTRITO DE CARABANCHEL. MEJORA DE LAS CONDICIONES DE RODADURA",,436911.63,
2024,X08,Mantenimiento urbano,ACCESOS CENTROS DÍA Y MAYORES SAN VICENTE PAUL Y OTROS CARABANCHEL. MEJORAS Y ELIMINACIÓN BARRERAS,,400000.0,
2024,X08,Mantenimiento urbano,PLAN CAMINO ESCOLAR SEGURO C/ JOAQUÍN TURINA. ADECUACIÓN VÍAS PÚBLICAS,,52111.17,52111.17
2024,X10,Cultura,,,5773770.76,2457779.77
2024,X10,Cultura,CENTRO CULTURAL FERNANDO LÁZARO CARRETER. ESTORES Y CORTINAS,,2776.13,2776.13
2024,X10,Cultura,BIBLIOTECA EN EL DISTRITO DE CARABANCHEL. CONSTRUCCIÓN,,5487317.0,2443436.35
2024,X10,Cultura,CENTRO SOCIOCULTURAL OPORTO. ESTORES Y CORTINAS,,893.39,893.39
2024,X10,Cultura,CENTRO SOCIOCULTURAL GARCÍA LORCA. ESTORES Y CORTINAS,,4315.23,4315.23
2024,X10,Cultura,CENTROS CULTURALES DEL DISTRITO DE CARABANCHEL. ESTORES Y CORTINAS,,23320.45,
2024,X10,Cultura,EQUIPAMIENTO BIBLIOTECA PÚBLICA LA CHATA,,4838.78,
2024,X10,Cultura,CENTRO CULTURAL SAN FRANCISCO LA PRENSA. ESTORES Y CORTINAS,,3274.3,3274.3
2024,X10,Cultura,BIBLIOTECA PÚBLICA ANA MARÍA MATUTE. SEÑALÉTICA,,3813.56,
2024,X10,Cultura,BIBLIOTECA LA CHATA. OBRAS DE CLIMATIZACIÓN,,173357.55,
2024,X10,Cultura,BIBLIOTECA PÚBLICA LA CHATA. SEÑALÉTICA EXTERIOR,,455.11,455.11
2024,X10,Cultura,EQUIPAMIENTO CENTROS CULTURALES DEL DISTRITO DE CARABANCHEL,,45000.0,
2024,X10,Cultura,BIBLIOTECA PÚBLICA ANA MARÍA MATUTE. SEÑALÉTICA EXTERIOR,,2208.76,2208.76
2024,X10,Cultura,CENTRO SOCIOCULTURAL BLASCO IBÁÑEZ. ESTORES Y CORTINAS,,420.5,420.5
2024,X10,Cultura,PROGRAMA COMPARTIENDO MUROS. EJECUCIÓN MURALES ARTÍSTICOS EN DISTRITO DE CARABANCHEL,,21780.0,
2024,X11,"Deportes, juventud y esparcimiento",,,1780517.72,140094.28
2024,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO BLANCA FERNÁNDEZ OCHOA. ADECUACIÓN NUEVAS PISTAS DE PÁDEL,,138462.62,138462.62
2024,X11,"Deportes, juventud y esparcimiento",CENTROS DEPORTIVOS DEL DISTRITO DE CARABANCHEL. MÁQUINAS DE PÁDLE,,4000.0,
2024,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. OBRAS DE CLIMATIZACIÓN,,470000.0,
2024,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO GORRIÓN. OBRAS ADECUACIÓN DE CÉSPED,,500000.0,
2024,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. MESA DE TAQUEBALL,,3200.0,
2024,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO LOS POBLADOS. ACONDICIONAMIENTO CAMPO DE FÚTBOL Y VESTUARIOS,,90000.0,
2024,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO CENTRO JUVENIL CARABANCHEL ALTO,,4855.1,1631.66
2024,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO FRANCISCO FERNÁNDEZ OCHOA. MESAS DE AJEDREZ ANTIVANDÁLICAS,,10000.0,
2024,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO BLANCA FERNÁNDEZ OCHOA. EXPOSITORES,,10000.0,
2024,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO PIQUEÑAS. ADECUACIÓN CAMPO DE FÚTBOL CÉSPED ARTIFICIAL Y VESTUARIOS,,150000.0,
2024,X11,"Deportes, juventud y esparcimiento",ESCUELA DE FÚTBOL DE CARABANCHEL. OBRAS DE ADECUACIÓN VESTUARIOS FEMENINOS,,400000.0,
2024,X01,Protección Civil y seguridad ciudadana,,,257898.09,2057.0
2024,X01,Protección Civil y seguridad ciudadana,UNIDAD INTEGRAL POLICÍA MUNICIPAL CARABANCHEL. TAQUILLAS,,255841.09,
2024,X01,Protección Civil y seguridad ciudadana,NUEVA COMISARÍA INTEGRAL POLICÍA MUNICIPAL DISTRITO DE CARABANCHEL. OTRO MOBILIARIO Y ENSERES,,2057.0,2057.0
2024,X00,Inversiones de carácter general,,,50000.0,
2024,X00,Inversiones de carácter general,EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE CARABANCHEL,,50000.0,
2024,X14,Sectores productivos,,,162101.32,
2024,X14,Sectores productivos,VIVERO DE EMPRESAS DE CARABANCHEL. EQUIPOS DE COMUNICACIÓN,,162101.32,
2024,X06,Urbanismo,,,3600659.47,12110.33
2024,X06,Urbanismo,"C/ ANTONIA LANCHA, 10. OBRAS ACCESORIAS DE URBANIZACIÓN",,25799.47,
2024,X06,Urbanismo,PARQUE DE MANOLITO GAFOTAS. OBRAS DE REURBANIZACIÓN,,2300000.0,12110.33
2024,X06,Urbanismo,OBRAS DE URBANIZACIÓN ESPACIOS INTERBLOQUE PLAN ESPECIAL ROGER DE FLOR,,151357.0,
2024,X06,Urbanismo,VÍA LATERAL DEL PASEO DE SANTA MARÍA DE LA CABEZA EN EL DISTRITO DE CARABANCHEL. REMODELACIÓN,,1123503.0,
2024,X05,Educación,,,1462654.45,
2024,X05,Educación,EQUIPAMIENTO ESCUELA INFANTIL LAS AMAPOLAS,,6679.2,
2024,X05,Educación,COLEGIO PÚBLICO PERÚ. OBRAS DE IMPERMEABILIZACIÓN DE MUROS Y CUBIERTA,,500000.0,
2024,X05,Educación,EQUIPAMIENTO DE MÚSICA ISAAC ALBÉNIZ,,5975.25,
2024,X05,Educación,COLEGIO PÚBLICO LOPE DE VEGA. OBRAS DE REHABILITACIÓN DEL MURO DE CERRAMIENTO,,300000.0,
2024,X05,Educación,OBRAS DE CONSERVACIÓN Y REFORMA DE CENTROS DOCENTES DEL DISTRITO DE CARABANCHEL,,150000.0,
2024,X05,Educación,COLEGIO PÚBLICO COLOMBIA. OBRAS DE REHABILITACIÓN DE FACHADA,,500000.0,
2024,X04,Salud pública,,,18222.69,17325.82
2024,X04,Salud pública,CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA DE CARABANCHEL. OBRAS DE REFORMA,,17333.34,17325.82
2024,X04,Salud pública,CMSc CENTRO MUNICIPAL DE SALUD COMUNITARIA CARABANCHEL. MAQUINARIA,,889.35,
